time_ams,time,epex_price,tennet_short,tennet_long
2021-01-04 09:00:00+01:00,2021-01-04 09:00:00,64.83,26.45,26.45
2021-01-04 09:15:00+01:00,2021-01-04 09:15:00,64.83,31.45,31.45
2021-01-04 09:30:00+01:00,2021-01-04 09:30:00,64.83,31.24,31.24
2021-01-04 09:45:00+01:00,2021-01-04 09:45:00,64.83,26.45,26.45
2021-01-04 10:00:00+01:00,2021-01-04 10:00:00,60.0,34.45,34.45
2021-01-04 10:15:00+01:00,2021-01-04 10:15:00,60.0,34.99,34.99
2021-01-04 10:30:00+01:00,2021-01-04 10:30:00,60.0,21.49,21.49
2021-01-04 10:45:00+01:00,2021-01-04 10:45:00,60.0,15.49,15.49
2021-01-04 11:00:00+01:00,2021-01-04 11:00:00,58.4,61.4,37.99
2021-01-04 11:15:00+01:00,2021-01-04 11:15:00,58.4,40.24,40.24
2021-01-04 11:30:00+01:00,2021-01-04 11:30:00,58.4,39.66,39.66
2021-01-04 11:45:00+01:00,2021-01-04 11:45:00,58.4,52.1,43.62
2021-01-04 12:00:00+01:00,2021-01-04 12:00:00,59.34,450.0,450.0
2021-01-04 12:15:00+01:00,2021-01-04 12:15:00,59.34,48.58,48.58
2021-01-04 12:30:00+01:00,2021-01-04 12:30:00,59.34,53.79,53.79
2021-01-04 12:45:00+01:00,2021-01-04 12:45:00,59.34,45.4,45.4
2021-01-04 13:00:00+01:00,2021-01-04 13:00:00,58.4,26.09,26.09
2021-01-04 13:15:00+01:00,2021-01-04 13:15:00,58.4,52.1,52.1
2021-01-04 13:30:00+01:00,2021-01-04 13:30:00,58.4,48.54,48.54
2021-01-04 13:45:00+01:00,2021-01-04 13:45:00,58.4,48.4,48.4
2021-01-04 14:00:00+01:00,2021-01-04 14:00:00,59.91,45.1,43.63
2021-01-04 14:15:00+01:00,2021-01-04 14:15:00,59.91,39.33,39.33
2021-01-04 14:30:00+01:00,2021-01-04 14:30:00,59.91,45.7,43.62
2021-01-04 14:45:00+01:00,2021-01-04 14:45:00,59.91,49.18,49.18
2021-01-04 15:00:00+01:00,2021-01-04 15:00:00,59.52,51.23,51.23
2021-01-04 15:15:00+01:00,2021-01-04 15:15:00,59.52,51.23,51.23
2021-01-04 15:30:00+01:00,2021-01-04 15:30:00,59.52,48.1,48.1
2021-01-04 15:45:00+01:00,2021-01-04 15:45:00,59.52,48.78,48.78
2021-01-04 16:00:00+01:00,2021-01-04 16:00:00,62.06,15.49,15.49
2021-01-04 16:15:00+01:00,2021-01-04 16:15:00,62.06,37.45,37.45
2021-01-04 16:30:00+01:00,2021-01-04 16:30:00,62.06,35.67,35.67
2021-01-04 16:45:00+01:00,2021-01-04 16:45:00,62.06,127.06,127.06
2021-01-04 17:00:00+01:00,2021-01-04 17:00:00,67.37,105.04,105.04
2021-01-04 17:15:00+01:00,2021-01-04 17:15:00,67.37,51.05,51.05
2021-01-04 17:30:00+01:00,2021-01-04 17:30:00,67.37,47.0,47.0
2021-01-04 17:45:00+01:00,2021-01-04 17:45:00,67.37,34.99,34.99
2021-01-04 18:00:00+01:00,2021-01-04 18:00:00,61.56,57.91,-67.05
2021-01-04 18:15:00+01:00,2021-01-04 18:15:00,61.56,51.0,26.74
2021-01-04 18:30:00+01:00,2021-01-04 18:30:00,61.56,21.49,21.49
2021-01-04 18:45:00+01:00,2021-01-04 18:45:00,61.56,15.0,15.0
2021-01-04 19:00:00+01:00,2021-01-04 19:00:00,42.9,-5.04,-5.04
2021-01-04 19:15:00+01:00,2021-01-04 19:15:00,42.9,-5.04,-5.04
2021-01-04 19:30:00+01:00,2021-01-04 19:30:00,42.9,14.9,14.9
2021-01-04 19:45:00+01:00,2021-01-04 19:45:00,42.9,-6.03,-6.03
2021-01-04 20:00:00+01:00,2021-01-04 20:00:00,41.39,277.99,277.99
2021-01-04 20:15:00+01:00,2021-01-04 20:15:00,41.39,31.45,31.45
2021-01-04 20:30:00+01:00,2021-01-04 20:30:00,41.39,14.77,14.77
2021-01-04 20:45:00+01:00,2021-01-04 20:45:00,41.39,26.45,26.45
2021-01-04 21:00:00+01:00,2021-01-04 21:00:00,42.9,25.65,25.65
2021-01-04 21:15:00+01:00,2021-01-04 21:15:00,42.9,37.4,37.4
2021-01-04 21:30:00+01:00,2021-01-04 21:30:00,42.9,31.45,31.45
2021-01-04 21:45:00+01:00,2021-01-04 21:45:00,42.9,20.9,20.9
2021-01-04 22:00:00+01:00,2021-01-04 22:00:00,41.94,71.14,-75.9
2021-01-04 22:15:00+01:00,2021-01-04 22:15:00,41.94,101.81,7.43
2021-01-04 22:30:00+01:00,2021-01-04 22:30:00,41.94,4.88,4.88
2021-01-04 22:45:00+01:00,2021-01-04 22:45:00,41.94,0.57,0.57
2021-01-04 23:00:00+01:00,2021-01-04 23:00:00,40.0,45.69,-130.0
2021-01-04 23:15:00+01:00,2021-01-04 23:15:00,40.0,-107.47,-107.47
2021-01-04 23:30:00+01:00,2021-01-04 23:30:00,40.0,-130.0,-130.0
2021-01-04 23:45:00+01:00,2021-01-04 23:45:00,40.0,-3.89,-3.89
2021-01-05 00:00:00+01:00,2021-01-05 00:00:00,41.82,49.7,49.7
2021-01-05 00:15:00+01:00,2021-01-05 00:15:00,41.82,43.4,24.7
2021-01-05 00:30:00+01:00,2021-01-05 00:30:00,41.82,20.7,20.7
2021-01-05 00:45:00+01:00,2021-01-05 00:45:00,41.82,48.56,48.56
2021-01-05 01:00:00+01:00,2021-01-05 01:00:00,41.98,50.83,50.83
2021-01-05 01:15:00+01:00,2021-01-05 01:15:00,41.98,61.3,28.14
2021-01-05 01:30:00+01:00,2021-01-05 01:30:00,41.98,25.26,25.26
2021-01-05 01:45:00+01:00,2021-01-05 01:45:00,41.98,25.67,25.67
2021-01-05 02:00:00+01:00,2021-01-05 02:00:00,41.92,18.02,18.02
2021-01-05 02:15:00+01:00,2021-01-05 02:15:00,41.92,25.52,25.52
2021-01-05 02:30:00+01:00,2021-01-05 02:30:00,41.92,25.52,25.52
2021-01-05 02:45:00+01:00,2021-01-05 02:45:00,41.92,23.02,23.02
2021-01-05 03:00:00+01:00,2021-01-05 03:00:00,42.0,26.82,26.82
2021-01-05 03:15:00+01:00,2021-01-05 03:15:00,42.0,23.03,23.03
2021-01-05 03:30:00+01:00,2021-01-05 03:30:00,42.0,23.03,23.03
2021-01-05 03:45:00+01:00,2021-01-05 03:45:00,42.0,18.03,18.03
2021-01-05 04:00:00+01:00,2021-01-05 04:00:00,41.96,10.52,10.52
2021-01-05 04:15:00+01:00,2021-01-05 04:15:00,41.96,-3.58,-3.58
2021-01-05 04:30:00+01:00,2021-01-05 04:30:00,41.96,26.37,26.37
2021-01-05 04:45:00+01:00,2021-01-05 04:45:00,41.96,29.94,29.94
2021-01-05 05:00:00+01:00,2021-01-05 05:00:00,45.0,0.86,0.86
2021-01-05 05:15:00+01:00,2021-01-05 05:15:00,45.0,-49.74,-49.74
2021-01-05 05:30:00+01:00,2021-01-05 05:30:00,45.0,-11.79,-11.79
2021-01-05 05:45:00+01:00,2021-01-05 05:45:00,45.0,10.0,10.0
2021-01-05 06:00:00+01:00,2021-01-05 06:00:00,36.97,30.66,30.66
2021-01-05 06:15:00+01:00,2021-01-05 06:15:00,36.97,23.36,23.36
2021-01-05 06:30:00+01:00,2021-01-05 06:30:00,36.97,36.98,36.98
2021-01-05 06:45:00+01:00,2021-01-05 06:45:00,36.97,-46.67,-46.67
2021-01-05 07:00:00+01:00,2021-01-05 07:00:00,45.1,15.69,15.69
2021-01-05 07:15:00+01:00,2021-01-05 07:15:00,45.1,-20.28,-20.28
2021-01-05 07:30:00+01:00,2021-01-05 07:30:00,45.1,43.38,36.21
2021-01-05 07:45:00+01:00,2021-01-05 07:45:00,45.1,94.8,94.8
2021-01-05 08:00:00+01:00,2021-01-05 08:00:00,58.08,44.14,8.57
2021-01-05 08:15:00+01:00,2021-01-05 08:15:00,58.08,48.37,38.92
2021-01-05 08:30:00+01:00,2021-01-05 08:30:00,58.08,450.0,450.0
2021-01-05 08:45:00+01:00,2021-01-05 08:45:00,58.08,450.0,450.0
2021-01-05 09:00:00+01:00,2021-01-05 09:00:00,60.0,62.58,62.58
2021-01-05 09:15:00+01:00,2021-01-05 09:15:00,60.0,279.24,279.24
2021-01-05 09:30:00+01:00,2021-01-05 09:30:00,60.0,279.24,279.24
2021-01-05 09:45:00+01:00,2021-01-05 09:45:00,60.0,450.0,450.0
2021-01-05 10:00:00+01:00,2021-01-05 10:00:00,59.22,55.77,44.9
2021-01-05 10:15:00+01:00,2021-01-05 10:15:00,59.22,53.65,53.65
2021-01-05 10:30:00+01:00,2021-01-05 10:30:00,59.22,48.86,48.86
2021-01-05 10:45:00+01:00,2021-01-05 10:45:00,59.22,48.29,48.29
2021-01-05 11:00:00+01:00,2021-01-05 11:00:00,60.47,35.43,35.43
2021-01-05 11:15:00+01:00,2021-01-05 11:15:00,60.47,37.31,37.31
2021-01-05 11:30:00+01:00,2021-01-05 11:30:00,60.47,35.43,35.43
2021-01-05 11:45:00+01:00,2021-01-05 11:45:00,60.47,46.45,35.43
2021-01-05 12:00:00+01:00,2021-01-05 12:00:00,59.51,61.4,61.4
2021-01-05 12:15:00+01:00,2021-01-05 12:15:00,59.51,52.07,52.07
2021-01-05 12:30:00+01:00,2021-01-05 12:30:00,59.51,36.42,36.42
2021-01-05 12:45:00+01:00,2021-01-05 12:45:00,59.51,36.92,36.92
2021-01-05 13:00:00+01:00,2021-01-05 13:00:00,64.35,46.78,37.93
2021-01-05 13:15:00+01:00,2021-01-05 13:15:00,64.35,46.78,46.78
2021-01-05 13:30:00+01:00,2021-01-05 13:30:00,64.35,46.9,46.9
2021-01-05 13:45:00+01:00,2021-01-05 13:45:00,64.35,46.9,44.72
2021-01-05 14:00:00+01:00,2021-01-05 14:00:00,59.91,30.43,30.43
2021-01-05 14:15:00+01:00,2021-01-05 14:15:00,59.91,38.21,38.21
2021-01-05 14:30:00+01:00,2021-01-05 14:30:00,59.91,32.83,32.83
2021-01-05 14:45:00+01:00,2021-01-05 14:45:00,59.91,38.21,38.21
2021-01-05 15:00:00+01:00,2021-01-05 15:00:00,60.87,35.07,35.07
2021-01-05 15:15:00+01:00,2021-01-05 15:15:00,60.87,33.92,33.92
2021-01-05 15:30:00+01:00,2021-01-05 15:30:00,60.87,35.43,35.43
2021-01-05 15:45:00+01:00,2021-01-05 15:45:00,60.87,30.43,30.43
2021-01-05 16:00:00+01:00,2021-01-05 16:00:00,62.21,30.38,30.38
2021-01-05 16:15:00+01:00,2021-01-05 16:15:00,62.21,33.89,33.89
2021-01-05 16:30:00+01:00,2021-01-05 16:30:00,62.21,22.93,22.93
2021-01-05 16:45:00+01:00,2021-01-05 16:45:00,62.21,46.6,46.6
2021-01-05 17:00:00+01:00,2021-01-05 17:00:00,62.98,-29.36,-29.36
2021-01-05 17:15:00+01:00,2021-01-05 17:15:00,62.98,45.55,40.82
2021-01-05 17:30:00+01:00,2021-01-05 17:30:00,62.98,30.43,30.43
2021-01-05 17:45:00+01:00,2021-01-05 17:45:00,62.98,-14.57,-14.57
2021-01-05 18:00:00+01:00,2021-01-05 18:00:00,45.7,22.53,22.53
2021-01-05 18:15:00+01:00,2021-01-05 18:15:00,45.7,25.66,25.66
2021-01-05 18:30:00+01:00,2021-01-05 18:30:00,45.7,8.0,8.0
2021-01-05 18:45:00+01:00,2021-01-05 18:45:00,45.7,17.59,17.59
2021-01-05 19:00:00+01:00,2021-01-05 19:00:00,43.37,21.62,21.62
2021-01-05 19:15:00+01:00,2021-01-05 19:15:00,43.37,-52.67,-52.67
2021-01-05 19:30:00+01:00,2021-01-05 19:30:00,43.37,47.83,-51.41
2021-01-05 19:45:00+01:00,2021-01-05 19:45:00,43.37,13.0,13.0
2021-01-05 20:00:00+01:00,2021-01-05 20:00:00,42.12,47.83,27.75
2021-01-05 20:15:00+01:00,2021-01-05 20:15:00,42.12,45.78,45.78
2021-01-05 20:30:00+01:00,2021-01-05 20:30:00,42.12,37.97,37.97
2021-01-05 20:45:00+01:00,2021-01-05 20:45:00,42.12,19.13,19.13
2021-01-05 21:00:00+01:00,2021-01-05 21:00:00,45.65,44.49,29.72
2021-01-05 21:15:00+01:00,2021-01-05 21:15:00,45.65,45.04,37.67
2021-01-05 21:30:00+01:00,2021-01-05 21:30:00,45.65,43.97,43.97
2021-01-05 21:45:00+01:00,2021-01-05 21:45:00,45.65,44.48,44.48
2021-01-05 22:00:00+01:00,2021-01-05 22:00:00,45.6,108.44,108.44
2021-01-05 22:15:00+01:00,2021-01-05 22:15:00,45.6,30.06,30.06
2021-01-05 22:30:00+01:00,2021-01-05 22:30:00,45.6,8.5,8.5
2021-01-05 22:45:00+01:00,2021-01-05 22:45:00,45.6,31.3,31.3
2021-01-05 23:00:00+01:00,2021-01-05 23:00:00,42.45,44.62,44.62
2021-01-05 23:15:00+01:00,2021-01-05 23:15:00,42.45,-0.09,-0.09
2021-01-05 23:30:00+01:00,2021-01-05 23:30:00,42.45,-1.96,-1.96
2021-01-05 23:45:00+01:00,2021-01-05 23:45:00,42.45,-16.98,-16.98
2021-01-06 00:00:00+01:00,2021-01-06 00:00:00,44.62,-24.25,-24.25
2021-01-06 00:15:00+01:00,2021-01-06 00:15:00,44.62,29.35,29.35
2021-01-06 00:30:00+01:00,2021-01-06 00:30:00,44.62,26.73,26.73
2021-01-06 00:45:00+01:00,2021-01-06 00:45:00,44.62,-5.8,-5.8
2021-01-06 01:00:00+01:00,2021-01-06 01:00:00,44.7,50.4,35.28
2021-01-06 01:15:00+01:00,2021-01-06 01:15:00,44.7,35.28,35.28
2021-01-06 01:30:00+01:00,2021-01-06 01:30:00,44.7,32.63,32.63
2021-01-06 01:45:00+01:00,2021-01-06 01:45:00,44.7,22.07,22.07
2021-01-06 02:00:00+01:00,2021-01-06 02:00:00,45.27,72.9,42.08
2021-01-06 02:15:00+01:00,2021-01-06 02:15:00,45.27,38.33,38.33
2021-01-06 02:30:00+01:00,2021-01-06 02:30:00,45.27,38.33,38.33
2021-01-06 02:45:00+01:00,2021-01-06 02:45:00,45.27,38.33,38.33
2021-01-06 03:00:00+01:00,2021-01-06 03:00:00,44.08,26.68,26.68
2021-01-06 03:15:00+01:00,2021-01-06 03:15:00,44.08,38.23,38.23
2021-01-06 03:30:00+01:00,2021-01-06 03:30:00,44.08,31.06,31.06
2021-01-06 03:45:00+01:00,2021-01-06 03:45:00,44.08,55.4,55.4
2021-01-06 04:00:00+01:00,2021-01-06 04:00:00,44.33,62.9,62.9
2021-01-06 04:15:00+01:00,2021-01-06 04:15:00,44.33,55.4,55.4
2021-01-06 04:30:00+01:00,2021-01-06 04:30:00,44.33,47.9,47.9
2021-01-06 04:45:00+01:00,2021-01-06 04:45:00,44.33,47.9,40.5
2021-01-06 05:00:00+01:00,2021-01-06 05:00:00,45.79,-125.65,-125.65
2021-01-06 05:15:00+01:00,2021-01-06 05:15:00,45.79,8.09,8.09
2021-01-06 05:30:00+01:00,2021-01-06 05:30:00,45.79,15.19,15.19
2021-01-06 05:45:00+01:00,2021-01-06 05:45:00,45.79,2.4,2.4
2021-01-06 06:00:00+01:00,2021-01-06 06:00:00,42.16,4.52,4.52
2021-01-06 06:15:00+01:00,2021-01-06 06:15:00,42.16,-125.65,-125.65
2021-01-06 06:30:00+01:00,2021-01-06 06:30:00,42.16,-127.84,-127.84
2021-01-06 06:45:00+01:00,2021-01-06 06:45:00,42.16,55.4,27.3
2021-01-06 07:00:00+01:00,2021-01-06 07:00:00,46.11,14.19,14.19
2021-01-06 07:15:00+01:00,2021-01-06 07:15:00,46.11,77.94,35.1
2021-01-06 07:30:00+01:00,2021-01-06 07:30:00,46.11,50.18,50.18
2021-01-06 07:45:00+01:00,2021-01-06 07:45:00,46.11,42.68,26.65
2021-01-06 08:00:00+01:00,2021-01-06 08:00:00,60.1,57.59,57.59
2021-01-06 08:15:00+01:00,2021-01-06 08:15:00,60.1,630.4,630.4
2021-01-06 08:30:00+01:00,2021-01-06 08:30:00,60.1,277.9,277.9
2021-01-06 08:45:00+01:00,2021-01-06 08:45:00,60.1,77.91,77.91
2021-01-06 09:00:00+01:00,2021-01-06 09:00:00,50.0,51.48,10.0
2021-01-06 09:15:00+01:00,2021-01-06 09:15:00,50.0,31.98,31.98
2021-01-06 09:30:00+01:00,2021-01-06 09:30:00,50.0,34.73,34.73
2021-01-06 09:45:00+01:00,2021-01-06 09:45:00,50.0,42.68,42.68
2021-01-06 10:00:00+01:00,2021-01-06 10:00:00,52.4,47.32,38.0
2021-01-06 10:15:00+01:00,2021-01-06 10:15:00,52.4,30.44,30.44
2021-01-06 10:30:00+01:00,2021-01-06 10:30:00,52.4,31.73,31.73
2021-01-06 10:45:00+01:00,2021-01-06 10:45:00,52.4,32.64,32.64
2021-01-06 11:00:00+01:00,2021-01-06 11:00:00,60.0,36.44,36.44
2021-01-06 11:15:00+01:00,2021-01-06 11:15:00,60.0,40.25,40.25
2021-01-06 11:30:00+01:00,2021-01-06 11:30:00,60.0,65.1,65.1
2021-01-06 11:45:00+01:00,2021-01-06 11:45:00,60.0,80.0,80.0
2021-01-06 12:00:00+01:00,2021-01-06 12:00:00,53.2,45.32,45.32
2021-01-06 12:15:00+01:00,2021-01-06 12:15:00,53.2,45.23,45.23
2021-01-06 12:30:00+01:00,2021-01-06 12:30:00,53.2,44.48,44.48
2021-01-06 12:45:00+01:00,2021-01-06 12:45:00,53.2,30.44,30.44
2021-01-06 13:00:00+01:00,2021-01-06 13:00:00,56.22,14.0,14.0
2021-01-06 13:15:00+01:00,2021-01-06 13:15:00,56.22,36.44,36.44
2021-01-06 13:30:00+01:00,2021-01-06 13:30:00,56.22,43.28,43.28
2021-01-06 13:45:00+01:00,2021-01-06 13:45:00,56.22,48.28,48.28
2021-01-06 14:00:00+01:00,2021-01-06 14:00:00,59.94,65.04,65.04
2021-01-06 14:15:00+01:00,2021-01-06 14:15:00,59.94,58.27,58.27
2021-01-06 14:30:00+01:00,2021-01-06 14:30:00,59.94,49.43,49.43
2021-01-06 14:45:00+01:00,2021-01-06 14:45:00,59.94,60.41,60.41
2021-01-06 15:00:00+01:00,2021-01-06 15:00:00,56.91,53.57,53.57
2021-01-06 15:15:00+01:00,2021-01-06 15:15:00,56.91,50.1,50.1
2021-01-06 15:30:00+01:00,2021-01-06 15:30:00,56.91,78.73,78.73
2021-01-06 15:45:00+01:00,2021-01-06 15:45:00,56.91,61.89,61.89
2021-01-06 16:00:00+01:00,2021-01-06 16:00:00,64.0,57.59,44.48
2021-01-06 16:15:00+01:00,2021-01-06 16:15:00,64.0,680.4,680.4
2021-01-06 16:30:00+01:00,2021-01-06 16:30:00,64.0,802.5,10.16
2021-01-06 16:45:00+01:00,2021-01-06 16:45:00,64.0,105.86,105.86
2021-01-06 17:00:00+01:00,2021-01-06 17:00:00,68.83,647.9,647.9
2021-01-06 17:15:00+01:00,2021-01-06 17:15:00,68.83,78.99,78.99
2021-01-06 17:30:00+01:00,2021-01-06 17:30:00,68.83,277.9,277.9
2021-01-06 17:45:00+01:00,2021-01-06 17:45:00,68.83,450.0,450.0
2021-01-06 18:00:00+01:00,2021-01-06 18:00:00,45.48,-6.71,-6.71
2021-01-06 18:15:00+01:00,2021-01-06 18:15:00,45.48,26.23,26.23
2021-01-06 18:30:00+01:00,2021-01-06 18:30:00,45.48,37.57,37.57
2021-01-06 18:45:00+01:00,2021-01-06 18:45:00,45.48,34.57,34.57
2021-01-06 19:00:00+01:00,2021-01-06 19:00:00,53.68,57.59,39.12
2021-01-06 19:15:00+01:00,2021-01-06 19:15:00,53.68,39.12,39.12
2021-01-06 19:30:00+01:00,2021-01-06 19:30:00,53.68,48.16,48.16
2021-01-06 19:45:00+01:00,2021-01-06 19:45:00,53.68,47.1,47.1
2021-01-06 20:00:00+01:00,2021-01-06 20:00:00,44.24,58.52,38.77
2021-01-06 20:15:00+01:00,2021-01-06 20:15:00,44.24,30.29,30.29
2021-01-06 20:30:00+01:00,2021-01-06 20:30:00,44.24,24.05,24.05
2021-01-06 20:45:00+01:00,2021-01-06 20:45:00,44.24,22.07,22.07
2021-01-06 21:00:00+01:00,2021-01-06 21:00:00,44.9,277.9,30.44
2021-01-06 21:15:00+01:00,2021-01-06 21:15:00,44.9,66.01,66.01
2021-01-06 21:30:00+01:00,2021-01-06 21:30:00,44.9,43.7,43.7
2021-01-06 21:45:00+01:00,2021-01-06 21:45:00,44.9,33.44,33.44
2021-01-06 22:00:00+01:00,2021-01-06 22:00:00,43.6,84.14,84.14
2021-01-06 22:15:00+01:00,2021-01-06 22:15:00,43.6,40.44,40.44
2021-01-06 22:30:00+01:00,2021-01-06 22:30:00,43.6,36.44,36.44
2021-01-06 22:45:00+01:00,2021-01-06 22:45:00,43.6,40.44,40.44
2021-01-06 23:00:00+01:00,2021-01-06 23:00:00,43.6,58.11,37.41
2021-01-06 23:15:00+01:00,2021-01-06 23:15:00,43.6,37.7,37.7
2021-01-06 23:30:00+01:00,2021-01-06 23:30:00,43.6,15.06,15.06
2021-01-06 23:45:00+01:00,2021-01-06 23:45:00,43.6,22.02,22.02
2021-01-07 00:00:00+01:00,2021-01-07 00:00:00,44.5,103.15,33.44
2021-01-07 00:15:00+01:00,2021-01-07 00:15:00,44.5,36.44,36.44
2021-01-07 00:30:00+01:00,2021-01-07 00:30:00,44.5,25.44,25.44
2021-01-07 00:45:00+01:00,2021-01-07 00:45:00,44.5,18.44,18.44
2021-01-07 01:00:00+01:00,2021-01-07 01:00:00,42.4,44.48,32.33
2021-01-07 01:15:00+01:00,2021-01-07 01:15:00,42.4,-8.6,-8.6
2021-01-07 01:30:00+01:00,2021-01-07 01:30:00,42.4,19.5,19.5
2021-01-07 01:45:00+01:00,2021-01-07 01:45:00,42.4,19.5,19.5
2021-01-07 02:00:00+01:00,2021-01-07 02:00:00,40.54,45.55,36.44
2021-01-07 02:15:00+01:00,2021-01-07 02:15:00,40.54,42.79,31.87
2021-01-07 02:30:00+01:00,2021-01-07 02:30:00,40.54,10.0,10.0
2021-01-07 02:45:00+01:00,2021-01-07 02:45:00,40.54,48.14,25.44
2021-01-07 03:00:00+01:00,2021-01-07 03:00:00,43.1,47.65,36.87
2021-01-07 03:15:00+01:00,2021-01-07 03:15:00,43.1,42.86,40.71
2021-01-07 03:30:00+01:00,2021-01-07 03:30:00,43.1,44.0,39.63
2021-01-07 03:45:00+01:00,2021-01-07 03:45:00,43.1,44.0,44.0
2021-01-07 04:00:00+01:00,2021-01-07 04:00:00,45.0,46.0,46.0
2021-01-07 04:15:00+01:00,2021-01-07 04:15:00,45.0,48.44,48.44
2021-01-07 04:30:00+01:00,2021-01-07 04:30:00,45.0,47.9,47.9
2021-01-07 04:45:00+01:00,2021-01-07 04:45:00,45.0,47.9,47.9
2021-01-07 05:00:00+01:00,2021-01-07 05:00:00,45.81,21.95,21.95
2021-01-07 05:15:00+01:00,2021-01-07 05:15:00,45.81,25.44,25.44
2021-01-07 05:30:00+01:00,2021-01-07 05:30:00,45.81,31.47,31.47
2021-01-07 05:45:00+01:00,2021-01-07 05:45:00,45.81,27.34,27.34
2021-01-07 06:00:00+01:00,2021-01-07 06:00:00,46.46,-112.56,-112.56
2021-01-07 06:15:00+01:00,2021-01-07 06:15:00,46.46,-39.32,-39.32
2021-01-07 06:30:00+01:00,2021-01-07 06:30:00,46.46,42.87,42.87
2021-01-07 06:45:00+01:00,2021-01-07 06:45:00,46.46,-61.08,-61.08
2021-01-07 07:00:00+01:00,2021-01-07 07:00:00,58.31,-111.69,-111.69
2021-01-07 07:15:00+01:00,2021-01-07 07:15:00,58.31,-4.45,-4.45
2021-01-07 07:30:00+01:00,2021-01-07 07:30:00,58.31,31.15,31.15
2021-01-07 07:45:00+01:00,2021-01-07 07:45:00,58.31,32.39,32.39
2021-01-07 08:00:00+01:00,2021-01-07 08:00:00,81.4,-88.6,-88.6
2021-01-07 08:15:00+01:00,2021-01-07 08:15:00,81.4,32.39,32.39
2021-01-07 08:30:00+01:00,2021-01-07 08:30:00,81.4,38.52,38.52
2021-01-07 08:45:00+01:00,2021-01-07 08:45:00,81.4,146.4,146.4
2021-01-07 09:00:00+01:00,2021-01-07 09:00:00,81.17,26.75,26.75
2021-01-07 09:15:00+01:00,2021-01-07 09:15:00,81.17,24.39,24.39
2021-01-07 09:30:00+01:00,2021-01-07 09:30:00,81.17,29.0,29.0
2021-01-07 09:45:00+01:00,2021-01-07 09:45:00,81.17,35.39,35.39
2021-01-07 10:00:00+01:00,2021-01-07 10:00:00,79.81,29.39,29.39
2021-01-07 10:15:00+01:00,2021-01-07 10:15:00,79.81,14.0,14.0
2021-01-07 10:30:00+01:00,2021-01-07 10:30:00,79.81,24.39,24.39
2021-01-07 10:45:00+01:00,2021-01-07 10:45:00,79.81,15.24,15.24
2021-01-07 11:00:00+01:00,2021-01-07 11:00:00,83.24,54.51,42.5
2021-01-07 11:15:00+01:00,2021-01-07 11:15:00,83.24,35.0,35.0
2021-01-07 11:30:00+01:00,2021-01-07 11:30:00,83.24,53.21,53.21
2021-01-07 11:45:00+01:00,2021-01-07 11:45:00,83.24,53.24,36.62
2021-01-07 12:00:00+01:00,2021-01-07 12:00:00,82.0,38.0,38.0
2021-01-07 12:15:00+01:00,2021-01-07 12:15:00,82.0,31.25,31.25
2021-01-07 12:30:00+01:00,2021-01-07 12:30:00,82.0,7.89,7.89
2021-01-07 12:45:00+01:00,2021-01-07 12:45:00,82.0,7.45,7.45
2021-01-07 13:00:00+01:00,2021-01-07 13:00:00,79.61,-4.0,-4.0
2021-01-07 13:15:00+01:00,2021-01-07 13:15:00,79.61,69.61,32.39
2021-01-07 13:30:00+01:00,2021-01-07 13:30:00,79.61,37.39,37.39
2021-01-07 13:45:00+01:00,2021-01-07 13:45:00,79.61,32.39,32.39
2021-01-07 14:00:00+01:00,2021-01-07 14:00:00,80.4,32.39,32.39
2021-01-07 14:15:00+01:00,2021-01-07 14:15:00,80.4,43.46,43.46
2021-01-07 14:30:00+01:00,2021-01-07 14:30:00,80.4,43.46,43.46
2021-01-07 14:45:00+01:00,2021-01-07 14:45:00,80.4,45.23,45.23
2021-01-07 15:00:00+01:00,2021-01-07 15:00:00,83.57,45.23,45.23
2021-01-07 15:15:00+01:00,2021-01-07 15:15:00,83.57,32.39,32.39
2021-01-07 15:30:00+01:00,2021-01-07 15:30:00,83.57,31.25,31.25
2021-01-07 15:45:00+01:00,2021-01-07 15:45:00,83.57,40.25,40.25
2021-01-07 16:00:00+01:00,2021-01-07 16:00:00,89.68,41.72,41.72
2021-01-07 16:15:00+01:00,2021-01-07 16:15:00,89.68,39.47,39.47
2021-01-07 16:30:00+01:00,2021-01-07 16:30:00,89.68,44.48,44.48
2021-01-07 16:45:00+01:00,2021-01-07 16:45:00,89.68,45.23,45.23
2021-01-07 17:00:00+01:00,2021-01-07 17:00:00,100.0,-15.82,-15.82
2021-01-07 17:15:00+01:00,2021-01-07 17:15:00,100.0,40.25,40.25
2021-01-07 17:30:00+01:00,2021-01-07 17:30:00,100.0,48.5,48.5
2021-01-07 17:45:00+01:00,2021-01-07 17:45:00,100.0,38.0,38.0
2021-01-07 18:00:00+01:00,2021-01-07 18:00:00,80.0,-90.0,-90.0
2021-01-07 18:15:00+01:00,2021-01-07 18:15:00,80.0,48.98,27.54
2021-01-07 18:30:00+01:00,2021-01-07 18:30:00,80.0,23.0,23.0
2021-01-07 18:45:00+01:00,2021-01-07 18:45:00,80.0,24.39,24.39
2021-01-07 19:00:00+01:00,2021-01-07 19:00:00,62.9,56.16,56.16
2021-01-07 19:15:00+01:00,2021-01-07 19:15:00,62.9,45.07,45.07
2021-01-07 19:30:00+01:00,2021-01-07 19:30:00,62.9,24.39,24.39
